source,target,score
14704,14709,0.5806451612903226
14704,14710,0.5721062618595826
14704,14711,0.5787476280834914
14704,14712,0.6574952561669829
14704,14713,0.6532663316582915
14203,14704,0.6091081593927894
10147,14704,0.562618595825427
11204,14704,0.6698292220113852
1482,14704,0.6261859582542695
7638,14704,0.579696394686907
14300,14704,0.6394686907020873
14302,14704,0.681214421252372
14304,14704,0.6252371916508539
14305,14704,0.6195445920303605
14307,14704,0.5806451612903226
14308,14704,0.6091081593927894
14309,14704,0.603415559772296
14705,14706,0.5635673624288425
14705,14707,0.5597722960151803
14705,14708,0.5721062618595826
14705,14709,0.5787476280834914
14705,14710,0.5664136622390892
14705,14711,0.681214421252372
14705,14712,0.6413662239089184
14705,14713,0.6482412060301508
14203,14705,0.5929791271347249
11204,14705,0.6138519924098672
1482,14705,0.6053130929791272
14300,14705,0.6043643263757116
14302,14705,0.6859582542694497
14303,14705,0.5645161290322581
14304,14705,0.6157495256166983
14305,14705,0.5721062618595826
14307,14705,0.5664136622390892
14308,14705,0.5635673624288425
14309,14705,0.5882352941176471
14503,14705,0.5654648956356736
14706,14707,0.7580645161290323
14706,14708,0.603415559772296
14706,14710,0.7343453510436433
14706,14712,0.7874762808349146
14303,14706,0.8092979127134725
14503,14706,0.7770398481973435
14707,14708,0.6176470588235294
14707,14710,0.7087286527514232
14707,14712,0.7760910815939279
14268,14707,0.5635673624288425
14303,14707,0.7352941176470589
14503,14707,0.7390891840607211
14708,14710,0.6375711574952562
14708,14712,0.674573055028463
14708,14713,0.5577889447236181
14268,14708,0.5559772296015181
11205,14708,0.6366223908918406
14303,14708,0.6062618595825426
14307,14708,0.5578747628083491
14503,14708,0.6176470588235294
14709,14711,0.5967741935483871
14709,14713,0.8115577889447236
14203,14709,0.7552182163187856
10147,14709,0.7874762808349146
11203,14709,0.562618595825427
11204,14709,0.5834914611005693
11205,14709,0.6299810246679317
14279,14709,0.7656546489563567
1482,14709,0.5891840607210627
10715,14709,0.6774193548387096
14300,14709,0.6859582542694497
14302,14709,0.6470588235294118
14304,14709,0.7277039848197343
14305,14709,0.6878557874762808
14307,14709,0.74573055028463
14309,14709,0.5607210626185958
14310,14709,0.6555977229601518
14710,14712,0.7561669829222012
14303,14710,0.6992409867172675
14503,14710,0.6736242884250474
14203,14711,0.5872865275142315
10147,14711,0.594876660341556
11204,14711,0.6110056925996205
14279,14711,0.5929791271347249
1482,14711,0.6024667931688804
10715,14711,0.5588235294117647
14300,14711,0.6129032258064516
14302,14711,0.6603415559772297
14304,14711,0.6072106261859582
14305,14711,0.5872865275142315
14307,14711,0.6024667931688804
14308,14711,0.5654648956356736
14309,14711,0.6432637571157496
14310,14711,0.5891840607210627
14268,14712,0.5607210626185958
11200,14712,0.5559772296015181
11204,14712,0.5834914611005693
11205,14712,0.571157495256167
1482,14712,0.5588235294117647
14302,14712,0.5939278937381404
14303,14712,0.7666034155597723
14309,14712,0.5740037950664136
14503,14712,0.7362428842504743
14203,14713,0.7562814070351759
10147,14713,0.7713567839195979
11204,14713,0.628140703517588
11205,14713,0.6005025125628141
14279,14713,0.7185929648241206
1482,14713,0.6030150753768844
7638,14713,0.6532663316582915
10715,14713,0.5728643216080402
14300,14713,0.7211055276381909
14302,14713,0.7361809045226131
14304,14713,0.7412060301507538
14305,14713,0.7010050251256281
14307,14713,0.7487437185929648
14309,14713,0.5728643216080402
10147,14203,0.7125237191650854
11204,14203,0.5815939278937381
11205,14203,0.6072106261859582
14203,14279,0.7077798861480076
1482,14203,0.6309297912713473
10715,14203,0.6451612903225806
14203,14300,0.6850094876660342
14203,14302,0.6413662239089184
14203,14304,0.7390891840607211
14203,14305,0.6925996204933587
14203,14307,0.7087286527514232
14203,14309,0.5806451612903226
14203,14310,0.6204933586337761
10147,11204,0.573055028462998
10147,11205,0.5986717267552182
10147,14279,0.7504743833017078
1482,10147,0.5853889943074004
10147,10715,0.650853889943074
10147,14300,0.6347248576850095
10147,14302,0.6091081593927894
10147,14304,0.7001897533206831
10147,14305,0.6944971537001897
10147,14307,0.7314990512333965
10147,14309,0.5559772296015181
10147,14310,0.6280834914611005
11204,11205,0.5559772296015181
1482,11204,0.6204933586337761
11204,14300,0.6432637571157496
11204,14302,0.6366223908918406
11204,14304,0.6110056925996205
11204,14305,0.5777988614800759
11204,14307,0.5578747628083491
11204,14308,0.627134724857685
11204,14309,0.5673624288425048
11205,14279,0.5977229601518027
11205,14300,0.5673624288425048
11205,14304,0.6110056925996205
11205,14305,0.6062618595825426
11205,14307,0.6015180265654649
1482,14279,0.5749525616698292
10715,14279,0.6888045540796964
14279,14300,0.6347248576850095
14279,14302,0.5996204933586338
14279,14304,0.681214421252372
14279,14305,0.6878557874762808
14279,14307,0.7096774193548387
14279,14310,0.5986717267552182
1482,14300,0.6043643263757116
1482,14302,0.6612903225806451
1482,14304,0.650853889943074
1482,14305,0.5891840607210627
1482,14307,0.5702087286527514
1482,14308,0.5683111954459203
1482,14309,0.5777988614800759
7638,14305,0.5853889943074004
7638,14307,0.5673624288425048
10715,14300,0.6053130929791272
10715,14302,0.5578747628083491
10715,14304,0.6157495256166983
10715,14305,0.6091081593927894
10715,14307,0.6584440227703985
10715,14310,0.5891840607210627
14300,14302,0.6489563567362429
14300,14304,0.6622390891840607
14300,14305,0.6499051233396584
14300,14307,0.650853889943074
14300,14309,0.5777988614800759
14300,14310,0.6043643263757116
14302,14304,0.6489563567362429
14302,14305,0.5901328273244781
14302,14307,0.611954459203036
14302,14308,0.6148007590132827
14302,14309,0.5910815939278937
14302,14310,0.573055028462998
14303,14503,0.8206831119544592
14304,14305,0.7011385199240987
14304,14307,0.6916508538899431
14304,14309,0.5882352941176471
14304,14310,0.579696394686907
14305,14307,0.6944971537001897
14305,14309,0.6005692599620494
14305,14310,0.5825426944971537
14307,14310,0.6223908918406073
14309,14310,0.579696394686907
